placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
95,72,2013-11-28,5,1,2013-2014,Flamengo,L. Sorocabana,86.9,24.6,44.8,17.5,34.6,10.3,24.3,15.3,12.5,1.2890000000000001,8.2,23.4,35.541999999999994,22.4,38.9,58.099000000000004,17.5,21.6,83.151,2.3,7.4,0.585,2.3,21.4,0.10700000000000001,12.5,2.0,98.2,72.3,19.5,37.8,15.0,26.0,7.3,18.7,10.2,10.3,1.012,6.5,19.3,32.855,18.9,36.3,52.443000000000005,15.0,21.7,69.52,0.9,8.2,0.867,1.7,22.6,0.079,10.3,1.8,71.2
94,97,2013-11-30,6,1,2013-2014,Fortaleza B. C. / CFO,Pinheiros,78.7,21.6,44.8,12.3,29.4,8.7,20.7,13.3,10.4,1.5869999999999997,7.2,21.0,35.159000000000006,22.4,42.6,53.038,12.3,16.8,71.16400000000002,1.8,9.8,1.111,1.6,22.0,0.071,10.4,3.3,83.9,84.6,33.0,38.8,12.8,31.2,7.5,23.7,16.0,10.5,1.83,11.0,27.4,40.257,19.4,36.3,53.883,12.8,18.2,69.947,1.7,7.7,0.8320000000000001,3.3,19.5,0.17500000000000002,10.5,1.5,93.6
74,66,2013-11-30,6,1,2013-2014,Limeira,Minas,82.0,26.1,41.6,14.3,32.5,8.6,23.9,16.1,10.5,1.6369999999999998,8.7,20.9,42.501,20.8,38.6,54.275999999999996,14.3,18.6,76.13,1.5,7.8,0.796,2.3,21.4,0.10700000000000001,10.5,2.5,95.9,67.5,16.8,37.4,13.3,30.0,7.9,22.1,12.7,12.9,1.0399999999999998,5.6,17.7,30.519,18.7,39.8,47.56499999999999,13.3,17.3,79.37900000000002,0.8,7.2,0.579,2.7,20.5,0.13100000000000003,12.9,2.6,70.0
91,67,2013-11-30,6,1,2013-2014,Macaé Basquete,L. Sorocabana,81.2,23.4,40.8,17.0,32.8,10.4,22.4,12.6,11.0,1.2040000000000002,7.8,22.6,33.876,20.4,39.2,52.227999999999994,17.0,22.0,82.11600000000001,0.8,10.2,1.036,1.0,20.2,0.048,11.0,1.2,88.2,70.9,19.2,37.4,14.3,26.9,7.8,19.1,10.7,11.6,1.004,6.4,19.5,31.946000000000005,18.7,35.3,53.25599999999999,14.3,21.0,68.46000000000001,0.8,8.0,0.754,1.7,22.2,0.08,11.6,2.2,70.2
80,58,2013-11-30,6,1,2013-2014,Flamengo,Paulistano,84.9,24.3,43.0,17.6,35.2,9.9,25.3,14.4,12.9,1.1940000000000002,8.1,23.6,34.77499999999999,21.5,37.8,57.484,17.6,21.8,82.878,2.3,7.2,0.5459999999999999,2.4,20.4,0.11699999999999999,12.9,2.1,95.2,74.3,24.9,38.4,11.0,32.3,9.8,22.5,10.3,13.7,0.8290000000000001,8.3,22.6,37.714999999999996,19.2,39.1,49.27499999999999,11.0,17.1,63.589999999999996,1.5,6.9,0.5660000000000001,1.6,22.3,0.077,13.7,2.4,71.4
61,63,2013-11-30,6,1,2013-2014,Sesi Franca,Goiânia,71.2,15.6,40.4,15.2,30.1,9.5,20.6,12.6,13.2,1.123,5.2,16.3,30.269,20.2,42.8,47.086999999999996,15.2,20.9,72.969,1.4,8.4,0.6770000000000002,2.6,19.1,0.151,13.2,2.2,72.3,74.5,26.0,35.333333333333336,13.166666666666666,33.833333333333336,7.833333333333333,26.0,12.0,14.0,0.9833333333333334,8.666666666666666,23.833333333333332,36.98166666666667,17.666666666666668,33.333333333333336,53.11333333333334,13.166666666666666,18.666666666666668,69.985,0.3333333333333333,8.333333333333334,0.6333333333333333,1.3333333333333333,22.0,0.06333333333333332,14.0,3.1666666666666665,79.66666666666667
89,69,2013-11-30,6,1,2013-2014,Mogi,Palmeiras,80.3,21.3,39.2,19.8,35.9,10.7,25.2,14.5,14.8,1.0100000000000002,7.1,19.4,37.592,19.6,39.6,49.485,19.8,24.5,80.838,1.2,8.5,0.5609999999999999,1.5,20.3,0.07799999999999999,14.8,2.3,88.9,75.0,21.3,38.6,15.1,35.5,11.6,23.9,13.1,13.9,1.0510000000000002,7.1,22.4,30.999000000000002,19.3,39.4,50.053,15.1,22.5,66.94800000000001,2.3,8.0,0.632,2.2,20.3,0.10300000000000001,13.9,3.2,77.1
75,70,2013-12-03,5,1,2013-2014,Sesi Franca,Brasília,71.5,16.2,40.2,15.1,30.6,9.5,21.1,12.4,13.7,1.045,5.4,16.6,30.823999999999995,20.1,42.2,47.41499999999999,15.1,20.6,73.34,1.1,9.0,0.6960000000000002,2.2,19.3,0.127,13.7,2.1,73.2,83.8,31.5,40.0,12.3,33.6,7.1,26.5,15.1,12.5,1.363,10.5,27.9,37.882,20.0,37.0,54.313,12.3,15.1,81.07300000000001,1.5,6.5,0.5319999999999999,2.9,22.0,0.14,12.5,2.5,92.2
76,84,2013-12-05,7,1,2013-2014,Pinheiros,Uberlândia,81.9,31.5,38.2,12.2,30.6,7.8,22.8,15.1,10.8,1.7429999999999999,10.5,26.5,39.821,19.1,35.9,53.6,12.2,17.7,68.87199999999999,1.9,8.4,0.8720000000000001,3.6,18.5,0.2,10.8,1.8,90.5,84.5,28.8,40.8,14.9,31.9,8.9,23.0,17.3,10.2,1.996,9.6,21.8,44.061,20.4,38.2,53.68399999999999,14.9,18.8,80.24199999999999,3.6,6.7,0.717,2.2,19.4,0.11600000000000002,10.2,2.4,98.5
76,82,2013-12-05,7,1,2013-2014,Coop/São José Basketball,Limeira,83.3,22.5,41.2,19.6,35.0,10.2,24.8,15.5,15.9,1.0150000000000001,7.5,21.2,36.608999999999995,20.6,39.3,52.23499999999999,19.6,24.2,81.183,0.7,7.7,0.519,2.4,17.3,0.14500000000000002,15.9,4.3,91.0,80.7,26.1,41.6,13.0,32.6,8.8,23.8,16.4,10.1,1.7069999999999996,8.7,20.8,42.738,20.8,39.4,53.105999999999995,13.0,17.1,76.02100000000002,1.5,8.0,0.8390000000000001,2.1,20.9,0.101,10.1,2.5,94.9
65,89,2013-12-05,7,1,2013-2014,Espírito Santo,Macaé Basquete,72.0,19.5,36.6,15.9,29.7,8.7,21.0,11.6,12.3,1.181,6.5,21.8,29.572000000000003,18.3,38.0,48.496,15.9,20.0,79.817,2.1,7.2,0.6529999999999999,1.2,17.6,0.07200000000000001,12.3,1.8,70.3,82.5,23.0,43.333333333333336,16.166666666666668,34.5,10.666666666666666,23.833333333333332,13.166666666666666,11.666666666666666,1.1816666666666669,7.666666666666667,21.5,35.52166666666667,21.666666666666668,41.0,52.85666666666666,16.166666666666668,21.166666666666668,80.19500000000001,0.6666666666666666,10.333333333333334,0.985,1.0,19.833333333333332,0.049999999999999996,11.666666666666666,1.1666666666666667,91.66666666666667
