placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
89,50,2023-10-23,2,1,2023-2024,Sesi Franca,Paulistano,91.0,31.2,41.4,18.4,37.6,9.9,27.7,17.8,12.0,1.5639999999999998,10.4,28.9,36.348,20.7,35.6,57.858000000000004,18.4,22.8,80.604,1.9,5.4,0.45499999999999996,3.7,21.6,0.17900000000000002,12.0,2.0,105.7,79.85,27.3,40.0,12.55,39.95,14.5,25.45,14.45,11.95,1.317,9.1,28.7,31.473000000000003,20.0,39.45,50.943,12.55,17.5,71.181,2.1,7.05,0.6679999999999999,3.0,21.1,0.14400000000000002,11.95,2.15,88.35
60,72,2023-10-23,2,1,2023-2024,R10 Score Vasco da Gama,Minas,73.85,19.95,38.8,15.1,36.1,12.15,23.95,18.8,15.3,1.265,6.65,24.65,27.143,19.4,39.85,49.01,15.1,20.75,72.72000000000003,0.75,6.55,0.4630000000000001,0.6,19.3,0.03300000000000001,15.3,1.9,76.4,85.8,32.4,39.2,14.2,37.1,9.3,27.8,20.4,11.4,2.0450000000000004,10.8,27.9,37.12200000000001,19.6,36.2,54.17900000000001,14.2,18.3,77.76899999999999,1.6,5.1,0.44800000000000006,1.9,20.8,0.09500000000000001,11.4,2.6,101.1
87,66,2023-10-24,2,1,2023-2024,Bauru Basket,São Paulo,80.5,30.3,36.9,13.3,32.9,8.85,24.05,17.7,11.85,1.539,10.1,27.7,36.187999999999995,18.45,34.7,52.741,13.3,16.8,76.12500000000001,1.6,8.75,0.7729999999999999,1.6,19.4,0.087,11.85,3.2,92.25,83.0,33.3,35.8,13.9,33.4,8.2,25.2,16.2,11.1,1.684,11.1,29.6,36.209,17.9,33.4,54.673,13.9,17.6,78.616,1.1,7.0,0.6950000000000001,1.0,22.7,0.048,11.1,1.0,91.8
71,79,2023-10-24,2,1,2023-2024,Botafogo,Pato Basquete,79.95,31.65,33.834,14.466,33.016,8.95,24.066,15.666,13.9,1.164,10.55,28.465999999999998,36.853,16.916,32.465999999999994,52.049,14.466,19.534,74.876,1.284,6.566,0.49400000000000005,2.434,21.584,0.121,13.9,2.734,85.2,76.55,25.8,39.6,11.15,36.9,11.3,25.6,16.1,13.35,1.302,8.6,28.85,29.154000000000003,19.8,35.2,55.71500000000001,11.15,15.4,71.38000000000001,0.75,8.0,0.635,1.75,20.2,0.085,13.35,3.5,86.05
66,82,2023-10-24,2,1,2023-2024,Caxias do Sul Basquete,União Corinthians,67.601,22.2,33.0,12.401,33.249,7.699,25.55,12.85,15.8,0.857,7.4,24.15,30.835999999999995,16.5,35.849,46.86999999999999,12.401,18.75,65.155,0.649,8.001000000000001,0.5409999999999999,2.3009999999999997,21.599,0.11000000000000001,15.8,3.5490000000000004,65.751,78.799,29.55,35.201,14.050999999999998,37.051,7.8,29.250999999999998,17.500999999999998,13.300999999999998,1.3290000000000002,9.85,30.9,32.168,17.599,32.749,53.16700000000001,14.050999999999998,19.999000000000002,69.534,1.55,6.45,0.495,2.65,20.451,0.13199999999999998,13.300999999999998,2.45,86.999
62,68,2023-10-25,2,1,2023-2024,Coop/São José Basketball,UNIFACISA,79.5,27.6,41.0,10.9,36.499,10.15,26.349,20.349,12.85,1.638,9.199,25.899,35.79299999999999,20.5,38.75,52.949,10.9,16.049,68.34400000000001,2.7,6.0489999999999995,0.49700000000000005,2.249,20.85,0.11200000000000002,12.85,1.3,91.7,81.85,30.0,37.4,14.45,33.75,8.0,25.75,14.85,11.2,1.4789999999999999,10.0,26.8,36.61200000000001,18.7,35.65,52.753,14.45,19.3,72.813,1.35,7.25,0.6559999999999999,1.4,20.0,0.075,11.2,1.85,89.3
63,65,2023-10-25,2,1,2023-2024,Mogi,Fortaleza B. C. / CFO,80.98299999999999,32.4,38.0,10.583,40.833,8.717,32.117000000000004,21.35,19.15,1.129,10.8,28.5,38.25599999999999,19.0,34.617000000000004,54.636,10.583,14.883,68.76199999999999,3.2329999999999997,6.083,0.316,3.317,17.833,0.195,19.15,2.15,95.8,77.85,25.65,37.5,14.7,35.15,7.45,27.7,12.35,11.3,1.1059999999999999,8.55,25.05,34.323,18.75,38.1,49.159,14.7,21.95,68.80900000000001,1.7,6.9,0.63,0.85,20.8,0.042,11.3,2.6,78.7
75,71,2023-10-26,2,1,2023-2024,Bauru Basket,Paulistano,79.7,32.4,35.4,11.9,31.5,8.1,23.4,18.2,12.0,1.5630000000000002,10.8,28.9,37.427,17.7,33.5,52.528,11.9,15.4,75.227,1.7,9.3,0.8089999999999999,1.6,19.0,0.09,12.0,3.2,90.9,75.3,25.2,38.4,11.7,39.0,14.8,24.2,13.5,12.6,1.223,8.4,28.2,29.049,19.2,39.7,48.638999999999996,11.7,16.6,70.28100000000002,1.9,7.4,0.675,2.7,20.7,0.132,12.6,2.2,80.1
71,62,2023-10-26,2,1,2023-2024,R10 Score Vasco da Gama,Pato Basquete,72.3,20.4,37.6,14.3,36.4,12.1,24.3,18.6,15.4,1.2419999999999998,6.8,25.5,26.982,18.8,38.3,49.769999999999996,14.3,20.3,70.69000000000001,0.7,6.3,0.441,0.6,19.2,0.03300000000000001,15.4,2.1,74.5,77.4,27.0,39.2,11.2,37.6,11.3,26.3,16.5,13.4,1.3239999999999998,9.0,29.9,29.476,19.6,34.2,56.801,11.2,15.8,69.95400000000001,0.9,8.0,0.633,1.5,20.4,0.071,13.4,3.3,87.5
78,82,2023-10-27,2,1,2023-2024,Coop/São José Basketball,Fortaleza B. C. / CFO,76.9,26.7,39.2,11.0,36.099000000000004,9.8,26.299,19.599,13.3,1.5010000000000001,8.899,25.999000000000002,34.426,19.6,37.9,51.96900000000001,11.0,16.299,67.884,2.2,5.799,0.434,2.1990000000000003,21.2,0.10800000000000001,13.3,1.6,86.6,78.2,24.0,38.8,15.4,35.8,7.4,28.4,12.6,11.3,1.123,8.0,23.9,33.673,19.4,38.7,50.232,15.4,23.0,68.88300000000001,1.8,7.0,0.637,1.0,20.6,0.051000000000000004,11.3,2.6,80.5
